	cell_type	image_path	mask_path	nuc_Elongation	nuc_MajorAxisLength	nuc_MaximumDiameter	nuc_MeshSurface	nuc_MinorAxisLength	nuc_Perimeter	nuc_PerimeterSurfaceRatio	nuc_PixelSurface	nuc_Sphericity	nuc_10Percentile	nuc_90Percentile	nuc_Energy	nuc_Entropy	nuc_InterquartileRange	nuc_Kurtosis	nuc_Maximum	nuc_MeanAbsoluteDeviation	nuc_Mean	nuc_Median	nuc_Minimum	nuc_Range	nuc_RobustMeanAbsoluteDeviation	nuc_RootMeanSquared	nuc_Skewness	nuc_TotalEnergy	nuc_Uniformity	nuc_Variance	cyt_Elongation	cyt_MajorAxisLength	cyt_MaximumDiameter	cyt_MeshSurface	cyt_MinorAxisLength	cyt_Perimeter	cyt_PerimeterSurfaceRatio	cyt_PixelSurface	cyt_Sphericity	cyt_10Percentile	cyt_90Percentile	cyt_Energy	cyt_Entropy	cyt_InterquartileRange	cyt_Kurtosis	cyt_Maximum	cyt_MeanAbsoluteDeviation	cyt_Mean	cyt_Median	cyt_Minimum	cyt_Range	cyt_RobustMeanAbsoluteDeviation	cyt_RootMeanSquared	cyt_Skewness	cyt_TotalEnergy	cyt_Uniformity	cyt_Variance	mix_Elongation	mix_MajorAxisLength	mix_MaximumDiameter	mix_MeshSurface	mix_MinorAxisLength	mix_Perimeter	mix_PerimeterSurfaceRatio	mix_PixelSurface	mix_Sphericity
1501	lymphocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/lymphocyte/img_4597.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/lymphocyte/img_4597.png	0.8706030463353156	68.06376887323721	68.4470598345904	3148.5	59.256524526103135	219.2375900532364	0.06963239322002109	3149.0	0.9072808855813764	52.0	92.0	16545878.0	1.4417621694064136	20.0	3.328575581900917	133.0	12.09830700285321	70.82629406160686	69.0	27.0	106.0	8.492489529702846	72.48674170554705	0.5317500773753138	16545878.0	0.4401198604183195	237.9637925854871	0.45063514181634845	56.32524894413776	71.16881339463234	349.0	25.38213654578265	145.78174593052043	0.4177127390559325	353.0	0.45427046166803514	68.0	147.0	4322277.0	2.3034293425512367	45.0	2.350583375000495	167.0	24.480414737298272	106.58640226628896	106.0	31.0	136.0	18.81265160523187	110.65446563457131	-0.09897989888630036	4322277.0	0.22259226861623158	883.7496168013545	1.9319466360884048	1.2084060017336358	0.9617563729080354	0.9002144388849178	2.3345759100783363	1.503875458850143	0.16669923301213274	0.8992004568817819	1.9972262388576463
1502	lymphocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/lymphocyte/img_4622.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/lymphocyte/img_4622.png	0.9127607028863827	68.16544656394561	68.41052550594829	3311.5	62.21874091827115	225.4802307403558	0.06809005910927247	3312.0	0.9047088551159027	48.0	88.0	15675467.0	1.4603042661728793	18.0	3.4204941403206073	128.0	11.917063226388015	67.05283816425121	65.0	31.0	97.0	8.082875369563824	68.79629973688935	0.6225818286934686	15675467.0	0.4480725556605755	236.8477516066594	0.6404788285621961	50.236776847678684	71.58910531638176	160.0	32.1755919861417	102.12489168102795	0.6382805730064247	166.0	0.43906954507461654	72.5	147.0	2331414.0	2.2807248652570857	40.5	2.6601791204597642	179.0	23.853970097256497	114.855421686747	121.5	42.0	137.0	17.067443043699473	118.51017952312118	-0.5587090949126218	2331414.0	0.2427057628102773	852.8947597619393	1.4251223649896894	1.3568833599860093	0.9555996712574347	0.9539104133659801	1.9337248229984174	2.207887098128927	0.10667731713743872	0.9522714203565268	2.0605137961963504
1503	lymphocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/lymphocyte/img_4624.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/lymphocyte/img_4624.png	0.893281044315394	69.10784362405377	70.0	3327.5	61.7327267228797	227.82337649086338	0.06846682989958329	3328.0	0.8975645262922645	55.700000000000045	104.0	21405818.0	1.7102395372656343	24.0	3.9304852755553257	160.0	15.288578552607248	77.75240384615384	75.0	28.0	132.0	10.330190011869057	80.19997916866217	0.8222085341707803	21405818.0	0.3631857245631472	386.60035479844674	0.5682430998122475	78.66230341282404	73.49829930005184	293.0	44.69931112967467	145.53910524340114	0.4967204957112667	297.0	0.41692605999454946	75.6	150.40000000000003	3883107.0	2.171214642732494	40.0	2.2733398970270233	170.0	22.70110759673049	111.01346801346801	110.0	52.0	118.0	16.608378286955435	114.3434927900768	0.111545078279461	3883107.0	0.24030427734131438	750.4442630570577	1.5720050883337464	0.8785382657989564	0.9524029898192573	0.9190719513879299	1.381066624131865	1.5653756844928322	0.13783773870966184	0.9180689655172414	2.152814641291548
1504	lymphocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/lymphocyte/img_4626.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/lymphocyte/img_4626.png	0.9067571292064585	67.63362208506197	68.94200461257273	3237.5	61.327268999685316	220.89444430272886	0.06822994418617108	3238.0	0.9131140545620678	49.0	84.0	14622220.0	1.3430531484683514	18.0	3.624120811632787	124.0	10.880365608980144	65.70722668313773	65.0	25.0	99.0	7.382372305122923	67.19983933331774	0.4064718851372454	14622220.0	0.4829260774137873	198.37876803447023	0.6143585576932118	50.39708656036382	70.80254232723568	237.5	30.961881411165063	131.4386001800128	0.553425684968475	244.0	0.4156366289345088	72.3	150.70000000000002	3224787.0	2.2609995288311127	49.25	1.9514056826881088	170.0	24.852996506315506	111.2172131147541	112.0	44.0	126.0	19.379530237007117	114.96234237320682	0.03036469210892277	3224787.0	0.22164740661112606	847.0716709217952	1.4759412363541289	1.342014523082656	0.9737221623192016	0.9316546762589928	1.9807345744038116	1.6805903593023745	0.12328655145461434	0.9299253302699598	2.1969046782591093
1505	lymphocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/lymphocyte/img_4632.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/lymphocyte/img_4632.png	0.8880290800588744	67.08959356689236	70.3846574190711	3069.5	59.5775100567312	228.55129855222128	0.07445880389386587	3070.0	0.8593202729488361	51.0	105.0	18864807.0	1.792192500972467	31.0	2.6623934616912677	157.0	17.04380502710904	75.61986970684039	72.0	30.0	127.0	12.760698801996806	78.38933775466938	0.47205322170257613	18864807.0	0.335205890778682	426.5235791361181	0.46020268846060464	84.16812729882076	77.27871634544663	643.5	38.734398465611726	234.20815280171385	0.36395983341369675	647.0	0.3839522339699936	71.60000000000001	148.0	8724993.0	2.2019077593636456	46.0	2.1107140573106555	188.0	24.37323134476325	112.55177743431221	115.0	47.0	141.0	18.99992322569088	116.12625038216257	-0.2593179920352267	8724993.0	0.23792369490383625	817.4034241977596	1.929647745060693	0.7970902492425102	0.9107896811386188	0.8266900080797199	1.5381034020606754	0.9758468943893606	0.2045797284702895	0.8259348937315039	2.238091608593149
1506	lymphocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/lymphocyte/img_4634.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/lymphocyte/img_4634.png	0.9234237959594119	67.91793861727035	69.26037828369117	3328.5	62.717040691698124	232.30865786510202	0.069793798367163	3329.0	0.8803671256529879	53.0	101.0	19401624.0	1.6587680628421586	25.0	3.3417700239149553	145.0	14.952951663837666	73.99038750375487	71.0	27.0	118.0	10.514464965205368	76.34175582725108	0.7561340310806661	19401624.0	0.38100732514299235	353.48623983181744	0.8796657367849104	59.21677800975866	72.56031973468694	206.5	52.09097065798284	149.3380951166246	0.7231869012911603	216.0	0.34110992242355065	80.0	155.0	3140524.0	2.18314749904308	39.5	2.5276498253191733	194.0	22.08161865569273	117.4074074074074	116.5	53.0	141.0	16.042938300964458	120.57969548378766	0.07406595498191682	3140524.0	0.24541323731138548	754.9636488340192	1.0497439622173221	1.146937420439825	0.9545214042184235	0.9415841584158415	1.2039906321478167	1.555588730950948	0.09650865943859721	0.9390691114245416	2.5808898181503217
1507	lymphocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/lymphocyte/img_464.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/lymphocyte/img_464.png	0.9141386031631424	67.74081810940419	67.91170738539859	3279.5	61.924496843659256	220.65180361560954	0.06728214777118754	3280.0	0.9200284726064971	50.0	84.0	15170040.0	1.3212315224903992	17.0	3.777658645606736	125.0	10.537823468173706	66.60060975609755	66.0	21.0	104.0	7.17217653012662	68.00744220393788	0.2743610017617873	15170040.0	0.49589399910767407	189.3709752379536	0.714658999181055	52.09785370682318	72.56031973468694	201.5	37.232199989599266	118.71067811865488	0.5891348790007687	208.0	0.4238895121465868	80.0	157.3	3028245.0	2.20959919180021	45.25	2.223467679110698	192.0	23.736732618343197	117.29326923076923	118.5	65.0	127.0	18.16794217687075	120.66014334612608	0.2160654412668407	3028245.0	0.2370099852071006	801.1591854659763	1.2791255748695194	1.300261206356228	0.9359345112275447	0.942114334961218	1.6631973630609453	1.8587359377651052	0.11420499815815481	0.9403669724770642	2.17044405733808
1508	lymphocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/lymphocyte/img_4641.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/lymphocyte/img_4641.png	0.8692579004781895	67.90542143143978	68.00735254367721	3129.5	59.02732406457999	213.82337649086332	0.06832509234410077	3130.0	0.927442998000341	48.0	91.0	15563124.0	1.5885663094936355	22.0	3.4920833408220204	144.0	13.37674937990589	68.41980830670927	67.0	27.0	117.0	9.21726019048869	70.51414106019351	0.6295698686508022	15563124.0	0.3987998244342598	290.97392073002675	0.395173686218813	50.79038608140527	70.8801805866774	325.0	20.071024092265613	131.53910524340114	0.4047357084412343	329.0	0.48583827835897797	73.80000000000001	152.2	4533804.0	2.289155428012575	50.0	2.289251809135087	173.0	25.019706026367086	113.5015197568389	115.0	32.0	141.0	18.78312538854111	117.39062684267734	-0.14610127720121055	4533804.0	0.2235844088654022	897.964283404625	2.1996856845292823	1.3369739171228794	0.9594692335823399	0.9059198147344044	2.940922386084237	1.6255498780777218	0.1688140950232496	0.9048858051459959	1.9089541506136092
1509	lymphocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/lymphocyte/img_4665.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/lymphocyte/img_4665.png	0.9185105522569845	67.55761087481186	67.91170738539859	3280.5	62.0523784737859	222.65180361560957	0.06787130120884304	3281.0	0.9119031912071905	47.0	79.0	13550646.0	1.2616974718026248	15.0	3.690852483834248	113.0	10.101624520516145	62.907650106674794	62.0	23.0	90.0	6.869855855031346	64.2653511238729	0.32215806899992533	13550646.0	0.5213260874795552	172.66291313085114	0.7134706174325034	46.015568652625326	72.2357252334328	229.5	32.830756178096344	115.29646455628182	0.5023811091776985	234.0	0.46577941021341995	80.0	149.70000000000002	3167841.0	2.128838751926671	48.0	1.974029314826773	176.0	23.665242165242162	113.05555555555556	111.5	65.0	111.0	18.657439446366784	116.35197484908475	0.2382013415210927	3167841.0	0.25253853458981657	756.2234093067425	1.2873838526978703	1.4681468218899756	0.9401401753209929	0.9346153846153846	1.8900685118908505	1.9311242931210817	0.13509923038295635	0.9334281650071123	1.9578005622647785
1510	lymphocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/lymphocyte/img_4666.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/lymphocyte/img_4666.png	0.8309588447737581	66.08692186931155	69.07966415668217	2798.5	54.91551225117674	221.33809511662474	0.07909169023284786	2799.0	0.8472496920139152	52.0	92.0	14371160.0	1.4796751791939278	21.0	3.761299143703702	132.0	12.902330375991733	69.71489817792069	67.0	25.0	107.0	8.696029396652666	71.65466386688577	0.7969389378126213	14371160.0	0.44406521953624783	274.22382591853545	0.662443398444616	90.31939361479354	74.24957912338628	486.0	59.83148605164078	229.178715550191	0.47156114310738884	493.0	0.3409956081858658	65.0	153.0	6479391.0	2.433546062635472	41.0	2.684033752615181	178.0	25.629136511567626	109.99391480730223	112.0	30.0	148.0	17.82227721522184	114.64196846296247	-0.21910078885694662	6479391.0	0.21185439973009557	1044.1196384268192	1.2543846715429696	0.7317024530874073	0.9303711209175629	0.8520322727964683	0.9178363412832327	0.9657881823155209	0.1677230861552057	0.8502430133657352	2.4846352025510736
