	cell_type	image_path	mask_path	nuc_Elongation	nuc_MajorAxisLength	nuc_MaximumDiameter	nuc_MeshSurface	nuc_MinorAxisLength	nuc_Perimeter	nuc_PerimeterSurfaceRatio	nuc_PixelSurface	nuc_Sphericity	nuc_10Percentile	nuc_90Percentile	nuc_Energy	nuc_Entropy	nuc_InterquartileRange	nuc_Kurtosis	nuc_Maximum	nuc_MeanAbsoluteDeviation	nuc_Mean	nuc_Median	nuc_Minimum	nuc_Range	nuc_RobustMeanAbsoluteDeviation	nuc_RootMeanSquared	nuc_Skewness	nuc_TotalEnergy	nuc_Uniformity	nuc_Variance	cyt_Elongation	cyt_MajorAxisLength	cyt_MaximumDiameter	cyt_MeshSurface	cyt_MinorAxisLength	cyt_Perimeter	cyt_PerimeterSurfaceRatio	cyt_PixelSurface	cyt_Sphericity	cyt_10Percentile	cyt_90Percentile	cyt_Energy	cyt_Entropy	cyt_InterquartileRange	cyt_Kurtosis	cyt_Maximum	cyt_MeanAbsoluteDeviation	cyt_Mean	cyt_Median	cyt_Minimum	cyt_Range	cyt_RobustMeanAbsoluteDeviation	cyt_RootMeanSquared	cyt_Skewness	cyt_TotalEnergy	cyt_Uniformity	cyt_Variance	mix_Elongation	mix_MajorAxisLength	mix_MaximumDiameter	mix_MeshSurface	mix_MinorAxisLength	mix_Perimeter	mix_PerimeterSurfaceRatio	mix_PixelSurface	mix_Sphericity
436	HCL	/home/mikweeh/PythonProjects/08-TFM/data/img/HCL/img_1058.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/HCL/img_1058.png	0.95937625636092	82.70071620878979	86.00581375697809	5143.5	79.3411035147556	269.4213562373103	0.05238093831774284	5144.0	0.9436311874826839	67.0	102.0	37043192.0	1.3678308226673235	18.0	3.409866109900094	144.0	10.91148137376073	83.72122861586314	82.0	49.0	95.0	7.614951252074273	84.86013559235408	0.534610914767224	37043192.0	0.44998189014848267	191.99849180310025	0.7068475469053654	163.37273486991825	143.0	3790.0	115.47961687402237	765.5361466505736	0.20198842919540203	3795.0	0.285074804529148	175.0	205.0	140058237.0	1.303239251275526	16.0	4.023551620624954	220.0	9.580900741388795	191.71198945981556	194.0	130.0	90.0	6.522908615261674	192.1093212323333	-0.8200241100521356	140058237.0	0.468036751776226	152.50440170739878	1.3572605020151025	0.5062088008420641	0.6014392570418048	0.5757541836906028	0.687057211155363	0.35193812521603474	0.2593264303623547	0.5754558675467054	3.3101178093983417
437	HCL	/home/mikweeh/PythonProjects/08-TFM/data/img/HCL/img_1072.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/HCL/img_1072.png	0.8453673822404224	78.54310051800059	79.90619500389191	4089.5	66.39777527794853	244.4507934888331	0.05977522765346206	4090.0	0.9273604857751654	57.0	100.0	25941003.0	1.540291480411287	24.0	3.3726682474124106	159.0	13.368037015560645	77.86968215158925	77.0	39.0	120.0	9.74457201064445	79.64008739813383	0.5054587315583164	25941003.0	0.39431112917785044	278.85612239285996	0.8435056349300059	130.8840611012566	105.41821474489122	2906.5	110.40144306143313	629.0264786586948	0.21642060163725954	2909.0	0.3038233642195645	130.0	177.0	70214669.0	1.705357387415165	25.0	3.352589934475584	199.0	14.86326322654613	154.22310072189757	156.0	82.0	117.0	10.505377319864607	155.3610206952213	-0.602198782939088	70214669.0	0.36413172760394036	352.2819551844236	1.0022071545622466	0.6000967562982082	0.7579922995021534	0.5845483133218983	0.6014212625916614	0.38861765248752006	0.2761993414732796	0.5843691955993714	3.052301419139669
438	HCL	/home/mikweeh/PythonProjects/08-TFM/data/img/HCL/img_1073.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/HCL/img_1073.png	0.8887251096090867	80.81970327389644	81.39410298049853	4535.5	71.82649965066747	256.5929291125641	0.05657434221421323	4536.0	0.9304067087268617	63.0	117.5	36900137.0	1.8661086281876185	29.0	4.017913833382345	189.0	17.440848773208415	87.41644620811287	84.0	43.0	146.0	12.032879569341876	90.19396231313105	0.9457611096806432	36900137.0	0.3169881006815163	493.31577008661264	0.7285508894059044	142.59408858693942	113.21660655575224	2594.0	103.88705006403903	582.3401871576798	0.22449506058507315	2602.0	0.31003673607274723	158.0	183.0	76470258.0	1.1698305899152195	13.0	6.877721725051354	213.0	7.840046177451153	171.11222136817833	172.0	101.0	112.0	5.396333233264192	171.43229201518693	-1.0824322462501588	76470258.0	0.48412177471241014	109.6384440278601	1.2198531667894827	0.5667815831272751	0.7189237114293557	0.6361596184865699	0.691390309055763	0.44062377072919856	0.25200706896076314	0.6354721210423088	3.0009563399240227
439	HCL	/home/mikweeh/PythonProjects/08-TFM/data/img/HCL/img_1075.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/HCL/img_1075.png	0.9470257507676669	81.17330199163868	84.17244204607586	4882.5	76.87320726092217	265.37972567696755	0.054353246426414245	4883.0	0.933379626823723	57.0	111.0	34947130.0	1.7861842388397797	29.0	3.2553993248601696	170.0	16.615360316098737	82.02375588777392	79.0	36.0	134.0	12.067359275734471	84.59844797122388	0.6648775380397463	34947130.0	0.3342888342487607	429.000869202748	0.7469085341315708	175.5967672507169	156.08010763707205	6628.5	131.1547240254756	821.7787873376931	0.12397658404430763	6633.0	0.35120252993030165	178.0	212.0	256689108.0	1.4308668535409026	17.0	8.073357385785247	232.0	11.269058314820006	196.11246796321424	199.0	94.0	138.0	7.3599252143680065	196.7200933187366	-1.5054968188524063	256689108.0	0.4263796987086915	238.69502470970036	1.2679273398164772	0.4622710501027591	0.5392900051158298	0.42415949960906957	0.5861261028309607	0.32293328784588743	0.4384154221170435	0.424018756512678	2.657667719560443
440	HCL	/home/mikweeh/PythonProjects/08-TFM/data/img/HCL/img_1081.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/HCL/img_1081.png	0.8893218081438268	82.68901669794549	84.09518416651456	4749.5	73.53714584345197	268.93607486307167	0.05662408145343124	4750.0	0.9084056275133983	67.0	111.0	38062347.0	1.617193772347485	23.0	3.3269803320927918	159.0	13.936707368421052	87.77578947368421	86.0	46.0	113.0	9.741518275163838	89.51606383331723	0.5627389132909973	38062347.0	0.37908724653739606	308.53646648199447	0.6899866886742622	149.37746334837036	120.30793822520607	2684.0	103.06846129830302	684.0803025278577	0.2548734361132108	2691.0	0.26846588265796206	161.0	191.0	84326053.0	1.2160642359030895	16.0	6.180853174192342	206.0	9.841368913347974	176.52285395763656	178.0	106.0	100.0	6.554162080793676	177.0206934263675	-1.2560120053783108	84326053.0	0.49691202669730133	176.00793180290054	1.288897050829439	0.5535575102457221	0.6989994626048336	0.6389318625142933	0.7134786424201981	0.39313524138800915	0.22216548855361964	0.6383550598037898	3.3836911361684976
441	HCL	/home/mikweeh/PythonProjects/08-TFM/data/img/HCL/img_1086.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/HCL/img_1086.png	0.9277938492429031	82.01504312630509	83.48652585896721	4894.5	76.09305255797729	266.00714267493726	0.05434817502807994	4895.0	0.9323217162536742	73.0	103.0	38195118.0	1.1542588076795515	16.0	3.699454607757177	141.0	9.469495649706138	87.50275791624107	87.0	52.0	89.0	6.5855738444833545	88.33393553735662	0.44993080090103316	38195118.0	0.5647641117189269	146.15152456958748	0.7562698325018149	150.7035086101229	125.29964086141668	3196.0	113.97251721401348	694.4650788387081	0.21729195207719276	3200.0	0.288574469001815	169.0	200.0	110844499.0	1.1475365800164972	16.0	3.6653086716287406	215.0	9.522159179687499	185.7296875	188.0	121.0	94.0	6.85904892140812	186.11530280312792	-0.6319683802766125	110844499.0	0.5607994140625	143.38911865234374	1.2268026693246112	0.5442145566662412	0.6662950131780871	0.604968790556826	0.6676438708034543	0.38303890401480983	0.2501159132151052	0.6046942557134033	3.230783788595693
442	HCL	/home/mikweeh/PythonProjects/08-TFM/data/img/HCL/img_1096.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/HCL/img_1096.png	0.9617243824800311	77.1934484846014	80.15609770940699	4466.5	74.23882157535739	263.9066376115489	0.059085780277969076	4467.0	0.8977145985940713	60.0	114.0	34667464.0	1.8082171944373358	29.0	3.0372271731287093	160.0	16.580486435637326	85.63241549138124	84.0	36.0	124.0	11.9990856130884	88.09536522217746	0.499936582048141	34667464.0	0.3263890924812453	427.88279074028384	0.7656295305155156	160.2331244701484	137.6154061142865	5054.0	122.67921186111391	758.6072144624392	0.1501003590151245	5057.0	0.3322045544332567	172.0	209.40000000000055	183899424.0	1.3620399277733908	17.0	4.574304555989067	226.0	11.283409472140205	190.1044097290884	191.0	103.0	123.0	7.335748429348143	190.69693272385567	-0.651338892190802	183899424.0	0.4690518987243272	225.6335518416139	1.2561223726996011	0.4817571194461893	0.5824645653615204	0.4691455280710047	0.6051458959436725	0.3478831107591789	0.39364183180944584	0.46902561948761023	2.7022946754164123
443	HCL	/home/mikweeh/PythonProjects/08-TFM/data/img/HCL/img_11.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/HCL/img_11.png	0.9194349090052337	87.21744337180554	89.28605714219886	5482.5	80.19076211022515	283.76450198781794	0.05175823109672922	5483.0	0.9249881871627972	61.0	111.0	41641859.0	1.7302673588485744	28.0	3.064454931007495	163.0	15.75905084769667	84.94419113623928	83.0	42.0	121.0	11.5260101998844	87.14770040115131	0.5169639433443741	41641859.0	0.3395717281632093	379.2060774188746	0.7751241033412113	174.35379374233383	149.093930124603	5869.0	135.145828038665	831.6782822743047	0.14170698283767333	5872.0	0.32653641917071646	181.0	213.0	230138700.0	1.2777086501002242	17.0	5.736392845301071	230.0	10.282804623057562	197.52554495912807	199.0	109.0	121.0	7.36855321129405	197.97110370432185	-1.0627822855580322	230138700.0	0.4533973867576417	176.21699050683426	1.1861776779253328	0.5002325530163029	0.5988577607926721	0.48297581817380963	0.593364688159539	0.3411950366334401	0.36524827542209937	0.4828709819462792	2.8327259468084147
444	HCL	/home/mikweeh/PythonProjects/08-TFM/data/img/HCL/img_1100.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/HCL/img_1100.png	0.893645458668856	82.12413483762388	84.59905436823747	4723.5	73.38986014475137	264.5929291125641	0.05601628646397038	4724.0	0.9207858946219236	58.0	116.0	35275725.0	1.8693058983523176	31.0	3.9267555313875926	188.0	18.451483802601306	83.2305249788315	79.0	36.0	152.0	13.037761743271817	86.41378532772151	0.9706408843362244	35275725.0	0.32153653923503733	540.0220064136436	0.6549764614428417	139.65133157697352	108.07867504739313	1395.5	91.4683349920671	582.7838379715755	0.417616508757847	1405.0	0.22722826540639463	150.0	184.0	40194990.0	1.3663984429725333	17.0	4.113995225062264	205.0	10.29290915768544	168.61921708185054	171.0	104.0	101.0	7.057572510058922	169.14057410281302	-0.8268069411183153	40194990.0	0.43385215486126055	176.09343853294664	1.3643932435377182	0.5880655337135716	0.782754362330407	0.7719398594541592	0.8023526409561992	0.45401555752386746	0.13413331439071813	0.7707619513786914	4.052250687101408
445	HCL	/home/mikweeh/PythonProjects/08-TFM/data/img/HCL/img_1105.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/HCL/img_1105.png	0.9071034993524446	86.80083207553086	88.50988645343524	5359.5	78.73733852241796	277.6639969244296	0.051807817319606236	5360.0	0.9346467468065496	75.0	106.0	45119189.0	1.216586323163122	16.0	2.9425343076098085	138.0	9.526877227667633	90.97779850746268	91.0	54.0	84.0	6.953010958693514	91.74834680685557	0.1428138809879287	45119189.0	0.5162404627979506	140.7993205265649	0.756938651166631	153.36547997917683	115.62439189029277	2247.0	116.08825955096106	672.7249634685301	0.2993880567283178	2251.0	0.2497864779830349	175.0	209.0	84580369.0	1.323429148148191	18.0	2.8842345387127035	222.0	10.346418325159203	193.41492669924477	195.0	152.0	70.0	7.53414010232192	193.84162427060582	-0.5313013150555489	84580369.0	0.43796695520683737	165.2414297924946	1.1983844370404024	0.5659737255562088	0.7654949358558839	0.7045947544862946	0.6782541044803365	0.4127451960349598	0.17304570491474106	0.7042438575745631	3.741782799267578
