	nuc_Elongation	nuc_MajorAxisLength	nuc_MaximumDiameter	nuc_MeshSurface	nuc_MinorAxisLength	nuc_Perimeter	nuc_PerimeterSurfaceRatio	nuc_PixelSurface	nuc_Sphericity	nuc_10Percentile	nuc_90Percentile	nuc_Energy	nuc_Entropy	nuc_InterquartileRange	nuc_Kurtosis	nuc_Maximum	nuc_MeanAbsoluteDeviation	nuc_Mean	nuc_Median	nuc_Minimum	nuc_Range	nuc_RobustMeanAbsoluteDeviation	nuc_RootMeanSquared	nuc_Skewness	nuc_TotalEnergy	nuc_Uniformity	nuc_Variance	cyt_Elongation	cyt_MajorAxisLength	cyt_MaximumDiameter	cyt_MeshSurface	cyt_MinorAxisLength	cyt_Perimeter	cyt_PerimeterSurfaceRatio	cyt_PixelSurface	cyt_Sphericity	cyt_10Percentile	cyt_90Percentile	cyt_Energy	cyt_Entropy	cyt_InterquartileRange	cyt_Kurtosis	cyt_Maximum	cyt_MeanAbsoluteDeviation	cyt_Mean	cyt_Median	cyt_Minimum	cyt_Range	cyt_RobustMeanAbsoluteDeviation	cyt_RootMeanSquared	cyt_Skewness	cyt_TotalEnergy	cyt_Uniformity	cyt_Variance	mix_Elongation	mix_MajorAxisLength	mix_MaximumDiameter	mix_MeshSurface	mix_MinorAxisLength	mix_Perimeter	mix_PerimeterSurfaceRatio	mix_PixelSurface	mix_Sphericity
0	0.9191026985995305	81.95896181814919	83.95454216283916	4838.41222030981	75.30131831138308	266.2012217781527	0.055283325750338376	4838.91222030981	0.9252242854176311	63.309122203098106	107.43941480206541	35955128.9242685	1.5867128829018233	23.429001721170398	3.4805462950074575	160.79518072289156	13.902651324774672	83.97358589772965	81.91996557659208	42.61617900172117	118.1790017211704	9.882992428224586	85.83611273915747	0.6238872017705736	35955128.9242685	0.39038773464948384	316.61365965386466	0.7619949684606154	154.01260235398885	130.79276652882675	3844.2332185886403	116.23003557395201	699.526455858694	0.20181359272158148	3848.247848537005	0.3074509739713623	164.98864027538724	198.83356282271944	135439088.30120483	1.3206958364282584	17.418244406196212	4.898825979895621	216.9879518072289	10.715595593472482	182.73683688830772	184.18244406196214	110.0	106.98795180722891	7.42624406367508	183.31531024700567	-0.8096227892677567	135439088.30120483	0.47590564433883187	203.76119187904533	1.2369562277173434	0.5375564329373648	0.6564450573081415	0.5720269906733725	0.6589494142309438	0.39262656870726714	0.29362979830993213	0.5717624656366095	3.0376117190537584
