	nuc_Elongation	nuc_MajorAxisLength	nuc_MaximumDiameter	nuc_MeshSurface	nuc_MinorAxisLength	nuc_Perimeter	nuc_PerimeterSurfaceRatio	nuc_PixelSurface	nuc_Sphericity	nuc_10Percentile	nuc_90Percentile	nuc_Energy	nuc_Entropy	nuc_InterquartileRange	nuc_Kurtosis	nuc_Maximum	nuc_MeanAbsoluteDeviation	nuc_Mean	nuc_Median	nuc_Minimum	nuc_Range	nuc_RobustMeanAbsoluteDeviation	nuc_RootMeanSquared	nuc_Skewness	nuc_TotalEnergy	nuc_Uniformity	nuc_Variance	cyt_Elongation	cyt_MajorAxisLength	cyt_MaximumDiameter	cyt_MeshSurface	cyt_MinorAxisLength	cyt_Perimeter	cyt_PerimeterSurfaceRatio	cyt_PixelSurface	cyt_Sphericity	cyt_10Percentile	cyt_90Percentile	cyt_Energy	cyt_Entropy	cyt_InterquartileRange	cyt_Kurtosis	cyt_Maximum	cyt_MeanAbsoluteDeviation	cyt_Mean	cyt_Median	cyt_Minimum	cyt_Range	cyt_RobustMeanAbsoluteDeviation	cyt_RootMeanSquared	cyt_Skewness	cyt_TotalEnergy	cyt_Uniformity	cyt_Variance	mix_Elongation	mix_MajorAxisLength	mix_MaximumDiameter	mix_MeshSurface	mix_MinorAxisLength	mix_Perimeter	mix_PerimeterSurfaceRatio	mix_PixelSurface	mix_Sphericity
0	0.8115895329299633	86.53020468418589	88.69634837771989	4476.645580589255	69.86158812733	286.301319286912	0.06475518106507161	4477.145580589255	0.8289764413759708	61.907279029462735	110.20190641247834	33918280.762564994	1.6930539476783373	25.856152512998268	3.1191090639006522	157.08838821490468	15.132203530180407	84.48833400167388	82.41507798960139	37.582322357019066	119.50606585788562	10.860106917711285	86.58523881664404	0.5089308898147298	33918280.762564994	0.3560252308488727	358.2200119452583	0.8784483583396951	130.9831523899847	106.12571296633277	2974.3310225303294	114.88658533953102	650.4578702970289	0.22624324864827333	2977.7227036395147	0.2958522936342897	110.89861351819758	157.06672443674177	55154667.45580589	1.665412349089294	24.856585788561524	3.005919596835293	187.70190641247834	14.47774776000614	134.5126159419327	135.33102253032928	70.99653379549393	116.7053726169844	10.422854852100327	135.721303105973	-0.24732118528897953	55154667.45580589	0.3639504185264047	326.4382238786912	0.9253325232819003	0.6631146472567462	0.8368775340439862	0.6012878914644142	0.6080604263794593	0.4407320528473019	0.2988324303463401	0.6010311116899746	2.828610314558039
