	cell_type	image_path	mask_path	nuc_Elongation	nuc_MajorAxisLength	nuc_MaximumDiameter	nuc_MeshSurface	nuc_MinorAxisLength	nuc_Perimeter	nuc_PerimeterSurfaceRatio	nuc_PixelSurface	nuc_Sphericity	nuc_10Percentile	nuc_90Percentile	nuc_Energy	nuc_Entropy	nuc_InterquartileRange	nuc_Kurtosis	nuc_Maximum	nuc_MeanAbsoluteDeviation	nuc_Mean	nuc_Median	nuc_Minimum	nuc_Range	nuc_RobustMeanAbsoluteDeviation	nuc_RootMeanSquared	nuc_Skewness	nuc_TotalEnergy	nuc_Uniformity	nuc_Variance	cyt_Elongation	cyt_MajorAxisLength	cyt_MaximumDiameter	cyt_MeshSurface	cyt_MinorAxisLength	cyt_Perimeter	cyt_PerimeterSurfaceRatio	cyt_PixelSurface	cyt_Sphericity	cyt_10Percentile	cyt_90Percentile	cyt_Energy	cyt_Entropy	cyt_InterquartileRange	cyt_Kurtosis	cyt_Maximum	cyt_MeanAbsoluteDeviation	cyt_Mean	cyt_Median	cyt_Minimum	cyt_Range	cyt_RobustMeanAbsoluteDeviation	cyt_RootMeanSquared	cyt_Skewness	cyt_TotalEnergy	cyt_Uniformity	cyt_Variance	mix_Elongation	mix_MajorAxisLength	mix_MaximumDiameter	mix_MeshSurface	mix_MinorAxisLength	mix_Perimeter	mix_PerimeterSurfaceRatio	mix_PixelSurface	mix_Sphericity
2171	monocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/monocyte/img_790.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/monocyte/img_790.png	0.8260488475320804	83.03059996623803	83.24061508662703	4254.5	68.58733141200813	288.0071426749372	0.06769470976023909	4255.0	0.8028343344080133	58.0	107.59999999999991	29651532.0	1.7048557095247256	27.0	2.918687361371624	155.0	15.519943220183348	81.2502937720329	79.0	33.0	122.0	11.13823399908506	83.47833651582941	0.4930090490388026	29651532.0	0.3489088250361433	367.02242940841	0.9076707580367867	124.74388243777193	105.32331175955302	3033.0	113.22637433274424	640.4823227814107	0.2111712241283913	3036.0	0.304813353774037	107.0	152.0	52356781.0	1.6575323201730172	23.0	3.3097715786693565	185.0	13.99821552871905	130.12088274044797	131.0	64.0	121.0	9.835545521925871	131.32142450839603	-0.24793204564688726	52356781.0	0.37250035151306843	313.8724097609538	0.9100754213110849	0.6656085921300194	0.7903341975863852	0.5838078902229845	0.6057540199110055	0.44967227420768446	0.3205678711180883	0.583596214511041	2.6338555200018146
2172	monocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/monocyte/img_800.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/monocyte/img_800.png	0.932694741795516	84.400321610367	89.9388681271896	5164.5	78.71973617183976	286.2497833620566	0.055426427216972905	5165.0	0.8899670060060934	65.0	116.0	43131833.0	1.7522182052711421	27.0	2.7278098447117354	157.0	15.739463006365915	89.31790900290416	88.0	44.0	113.0	11.622430733766015	91.38265980517711	0.33899814940285894	43131833.0	0.3333014959389517	373.10164441766335	0.84953202687399	136.12106811018973	105.72133181151285	2268.5	115.63920689190192	653.896536343784	0.2882506221484611	2274.0	0.25820537990437864	113.0	160.0	43982534.0	1.6056815201585835	24.0	3.0109772903566103	181.0	14.177030080393326	137.93315743183817	139.0	78.0	103.0	9.998989936309378	139.07366296000006	-0.4944403600846228	43982534.0	0.3749780509897746	315.9278099954438	1.0978923834426098	0.6200386375314445	0.8507163747004124	0.694806942015337	0.6807356975859059	0.4377600544615237	0.19228554236537254	0.6943137518483667	3.4467407547266267
2173	monocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/monocyte/img_820.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/monocyte/img_820.png	0.8772551006655723	88.21252039543296	90.82400563727631	5201.5	77.3848834594594	285.5218613006986	0.05489221595706981	5202.0	0.8954263437444281	69.0	110.0	43642696.0	1.5557126203070022	20.0	3.50312539482596	158.0	12.692719994572224	90.11764705882354	90.0	39.0	119.0	8.5983390988381	91.59475631744418	0.1420176092488165	43642696.0	0.41386819105596423	268.4090734332949	0.8185249564683965	139.7970175434081	103.07764064044152	1894.0	114.42734769912977	614.8843430349638	0.32464854436904106	1901.0	0.2509004756948501	107.0	154.0	33401543.0	1.6658207169176027	25.0	2.8280704254165956	199.0	14.49889631443458	131.32930036822725	132.0	67.0	132.0	10.590920016825912	132.55380732319935	-0.02035836956714662	33401543.0	0.3680044916695745	323.1267006678011	1.0717511955293002	0.631004308572193	0.8811222790216096	0.733070255795927	0.6762796220963874	0.4643505149137668	0.1690819715940929	0.7323666056595804	3.5688507216441576
2174	monocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/monocyte/img_826.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/monocyte/img_826.png	0.959635375342975	82.31766932564682	87.64131445842195	5010.5	78.99494750067599	279.42135623731036	0.055767160211018935	5011.0	0.8980197103683081	59.0	114.0	37824349.0	1.876548057297826	29.0	3.3723980582950253	166.0	17.324625715662624	84.10117740969866	81.0	33.0	133.0	12.247166763864778	86.88074366645304	0.7140481908641785	37824349.0	0.3170165129829522	475.25557833831226	0.8474272670643421	143.63619435127336	117.5457357797381	3297.0	121.72122763062228	668.1391770309033	0.2026506451413113	3298.0	0.30464739422528225	118.0	170.0	71387684.0	1.7941141961167553	28.0	3.1879902591449	190.0	16.431306475689	145.69981807155852	148.0	61.0	129.0	11.785827013180912	147.12494741411817	-0.6066224837017277	71387684.0	0.33855275869639645	417.3131655217838	1.1324103113501933	0.5730983732716604	0.7455933120589567	0.6031297020764369	0.6489825073108503	0.41820831024908806	0.2751886635847207	0.6030809965098086	2.947734749716046
2175	monocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/monocyte/img_83.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/monocyte/img_83.png	0.8065643838775521	87.29301276890372	90.82400563727631	4723.5	70.40743506076612	277.96551211459445	0.058847361514680736	4724.0	0.8764880041776797	63.0	116.0	38247313.0	1.8579362415595273	28.0	4.301166832052734	178.0	17.217797350227027	87.17760372565623	83.0	38.0	140.0	11.667158929907616	89.9799029683183	1.01408035693187	38247313.0	0.3249070091578414	496.44834684042644	0.8989188429240734	128.55663757936892	104.80935072788114	2318.0	115.56198390305578	630.0559159102177	0.2718101449138126	2323.0	0.2708835011931401	102.0	151.0	38267526.0	1.7424452918644646	26.0	3.20271391675548	174.0	15.59176099159262	126.85751183814034	128.0	56.0	118.0	11.110943866002716	128.3484381164777	-0.4574903782904472	38267526.0	0.3492031342047529	380.49325717538727	0.8972605149246805	0.6790237704763423	0.8665639564267955	0.6708087765390897	0.6092612179437009	0.44117594184165115	0.21650171127108023	0.670356179934724	3.2356640412468063
2176	monocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/monocyte/img_830.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/monocyte/img_830.png	0.8559132968576448	85.71430232600093	88.32326986700618	4885.5	73.36401109170035	286.10764773832545	0.05856261339439678	4886.0	0.8660240923689166	57.0	112.0	35562242.0	1.8709059606986218	29.0	3.4368447341010793	162.0	17.49309353547414	82.41547277936962	79.0	31.0	131.0	12.24748074498027	85.3135149012486	0.7489752113461678	35562242.0	0.3198686080289211	486.0856713585509	0.8947006410331495	134.77663256683846	108.25894882179486	3039.0	120.58473955383963	630.5411972844562	0.20748311855362164	3042.0	0.30992514636932367	106.0	166.0	60469187.0	1.900858240267071	30.0	3.41481275758285	193.0	18.372205299378717	139.0621301775148	143.0	50.0	143.0	12.851323209022171	140.9897238644415	-0.7661480693472219	60469187.0	0.3133159652655935	539.8261858633956	0.9566476848270554	0.6359730221297336	0.8158519071933276	0.6165057732349044	0.6084021192328752	0.453749333065788	0.2822524251738675	0.6162966700302724	2.794300825583592
2177	monocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/monocyte/img_838.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/monocyte/img_838.png	0.9091539450489834	86.33221118136059	89.56003573022959	5247.5	78.48927038033594	287.7645019878179	0.05483839961654462	5248.0	0.8923678934098814	59.0	116.0	41247331.0	1.9609558737336108	29.0	5.30293005954917	212.0	18.372225133384145	85.3515625	81.0	36.0	176.0	12.537895073522742	88.65454652992608	1.147461315057542	41247331.0	0.30653837931290895	574.739399235423	0.9402695067589758	133.8567042055234	123.69316876852982	3613.5	125.86137723970964	662.9676041556494	0.18346965660873096	3618.0	0.32142278101040195	124.0	172.0	84348370.0	1.6403434985457934	23.0	4.607018079049403	195.0	15.10319082066481	151.40519624101714	156.0	61.0	134.0	10.044279628260018	152.68770448947893	-1.1602802793925924	84348370.0	0.4122185888932587	390.00165348553594	0.9669078264409052	0.6449599345342182	0.7240499748035849	0.5922017830944588	0.6236168084419494	0.4340551486739878	0.298896289610949	0.5919242048274307	2.7763056825178873
2178	monocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/monocyte/img_84.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/monocyte/img_84.png	0.8978008258219423	78.80470939348457	84.90583018850944	4244.5	70.75093317212863	259.7228714274751	0.0611904515084168	4245.0	0.8892175085456652	56.0	105.0	28111198.0	1.6930793739568735	26.0	2.92535128128363	150.0	15.34318670479092	79.13451118963486	77.0	38.0	112.0	11.117173402527087	81.37684155568049	0.515422507002652	28111198.0	0.35490777621007735	359.9194803558819	0.9086583811999022	131.2093534349607	105.30906893520614	3324.0	119.22447869049722	629.71277015971	0.1894442750179633	3324.0	0.32455846370387165	111.30000000000001	158.0	63208807.0	1.676386384790522	24.0	3.139397941145198	197.0	14.54606689343881	136.68140794223828	139.0	67.0	130.0	10.111743896214112	137.89810217124383	-0.42686669196870014	63208807.0	0.3662131223744174	334.07930535825227	0.9880510039827924	0.6006028330331448	0.8062537352860819	0.5608112571843826	0.593426232173308	0.41244656887235	0.32299973964699996	0.5608402695204122	2.7397760588273874
2179	monocyte	/home/mikweeh/PythonProjects/08-TFM/data/img/monocyte/img_841.jpg	/home/mikweeh/PythonProjects/08-TFM/data/msk/monocyte/img_841.png	0.8200310961425615	87.63702808915886	90.91754506144565	4544.5	71.86508820662941	308.5512985522214	0.0678955437456753	4545.0	0.7744985470917983	63.0	111.0	34615230.0	1.6781452288061092	26.0	2.8312309333701107	154.0	14.874256772211874	85.33201320132014	83.0	33.0	121.0	10.980018408275718	87.27033981382863	0.4380113367071705	34615230.0	0.3497902045430066	334.55973423084896	0.8717204140161029	132.20975750114846	105.68348972285122	2804.0	115.2499445458697	683.026478658695	0.24359004231765158	2806.0	0.27482510116085934	112.0	159.0	52780132.0	1.6110271652403307	27.0	2.3261443224820053	183.0	14.399485066365783	136.04775481111903	136.0	81.0	102.0	11.027974423664201	137.14860756111062	-0.11440512016702362	52780132.0	0.3555942896013989	300.7489668051711	0.9407042475517998	0.6628635415838925	0.8602814432024491	0.6184255290195277	0.6235585491151969	0.4517413426755348	0.27872873250350966	0.6182832267718678	2.8181506850004667
